        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Hot Spot [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , Memory Used [MB] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Board Power Draw [W] , GPU Chip Power Draw [W] , PCIe Slot Power [W] , PCIe Slot Voltage [V] , 8-Pin #1 Power [W] , 8-Pin #1 Voltage [V] , 8-Pin #2 Power [W] , 8-Pin #2 Voltage [V] , Power Consumption (%) [% TDP] , PerfCap Reason [] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-08-06 19:03:48 ,        1569.0   ,           1377.0   ,               90.5   ,       104.5   ,              78   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,               91.0   ,                  41.9   ,              24.7   ,                11.9   ,             25.1   ,               12.0   ,             40.4   ,               11.9   ,                        33.1   ,               2   ,        0.8120   ,               53.0   ,                  8330   ,
2026-08-06 19:03:49 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              228.3   ,                 158.9   ,              37.8   ,                11.9   ,             95.4   ,               11.9   ,             94.4   ,               11.9   ,                        83.0   ,               2   ,        0.8120   ,               52.0   ,                  8331   ,
2026-08-06 19:03:50 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              254.8   ,                 180.8   ,              39.9   ,                11.8   ,            108.5   ,               11.9   ,            105.8   ,               11.9   ,                        92.6   ,               2   ,        0.8120   ,               51.0   ,                  8331   ,
2026-08-06 19:03:51 ,        1620.0   ,           1377.0   ,               91.3   ,       105.3   ,              78   ,                   0   ,           1018   ,         93   ,                       91   ,                   0   ,                    0   ,              167.0   ,                 108.0   ,              30.6   ,                11.9   ,             64.8   ,               11.9   ,             70.9   ,               11.9   ,                        60.7   ,               2   ,        0.8000   ,               54.0   ,                  8331   ,
2026-08-06 19:03:52 ,        1569.0   ,           1377.0   ,               90.5   ,       104.5   ,              78   ,                   0   ,           1018   ,         95   ,                       89   ,                   0   ,                    0   ,               91.1   ,                  40.2   ,              24.3   ,                11.9   ,             24.1   ,               12.0   ,             39.8   ,               11.9   ,                        32.3   ,              16   ,        0.8120   ,               46.0   ,                  8331   ,
2026-08-06 19:03:53 ,        1607.0   ,           1377.0   ,               90.9   ,       104.9   ,              78   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,              158.1   ,                  98.0   ,              32.0   ,                11.9   ,             58.8   ,               11.9   ,             66.7   ,               11.9   ,                        57.5   ,               1   ,        0.8310   ,               51.0   ,                  8331   ,
2026-08-06 19:03:54 ,        1556.5   ,           1377.0   ,               90.7   ,       104.7   ,              78   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,              164.1   ,                 102.3   ,              31.9   ,                11.9   ,             61.4   ,               11.9   ,             70.1   ,               11.9   ,                        39.4   ,              16   ,        0.8120   ,               50.0   ,                  8331   ,
2026-08-06 19:03:55 ,        1607.0   ,           1377.0   ,               91.0   ,       105.0   ,              78   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,               89.5   ,                  41.0   ,              24.2   ,                11.9   ,             24.6   ,               12.0   ,             40.0   ,               11.9   ,                        32.5   ,               1   ,        0.8310   ,               51.0   ,                  8330   ,
2026-08-06 19:03:56 ,        1569.0   ,           1377.0   ,               90.7   ,       104.7   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,               92.7   ,                  43.7   ,              24.6   ,                11.9   ,             26.2   ,               12.0   ,             41.2   ,               11.9   ,                        33.7   ,               2   ,        0.8120   ,               53.0   ,                  8331   ,
2026-08-06 19:03:57 ,        1506.0   ,           1377.0   ,               90.4   ,       104.4   ,              78   ,                   0   ,           1018   ,         94   ,                       86   ,                   0   ,                    0   ,              166.6   ,                 103.3   ,              32.7   ,                11.9   ,             62.0   ,               11.9   ,             71.2   ,               11.9   ,                        36.6   ,              16   ,        0.7930   ,               45.0   ,                  8331   ,
2026-08-06 19:03:58 ,        1607.0   ,           1377.0   ,               90.5   ,       104.5   ,              78   ,                   0   ,           1018   ,         96   ,                       93   ,                   0   ,                    0   ,              163.8   ,                 102.1   ,              30.8   ,                11.9   ,             61.2   ,               11.9   ,             71.1   ,               11.9   ,                        67.3   ,              16   ,        0.8310   ,               47.0   ,                  8330   ,
2026-08-06 19:03:59 ,        1569.0   ,           1377.0   ,               90.6   ,       104.6   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              194.2   ,                 129.3   ,              34.0   ,                11.9   ,             77.6   ,               11.9   ,             81.9   ,               11.9   ,                        70.6   ,              16   ,        0.8120   ,               52.0   ,                  8328   ,
2026-08-06 19:04:00 ,        1620.0   ,           1377.0   ,               90.8   ,       104.8   ,              78   ,                   0   ,           1018   ,         80   ,                       77   ,                   0   ,                    0   ,              175.1   ,                 114.4   ,              31.2   ,                11.9   ,             68.7   ,               11.9   ,             52.8   ,               11.9   ,                        44.8   ,              16   ,        0.8250   ,               52.0   ,                  8331   ,
2026-08-06 19:04:01 ,        1620.0   ,           1377.0   ,               90.9   ,       104.9   ,              78   ,                   0   ,           1018   ,         92   ,                       88   ,                   0   ,                    0   ,              106.4   ,                  78.8   ,              28.1   ,                11.9   ,             47.3   ,               11.9   ,             61.7   ,               11.9   ,                        50.1   ,              16   ,        0.8310   ,               51.0   ,                  8331   ,
2026-08-06 19:04:02 ,        1569.0   ,           1377.0   ,               89.2   ,       103.2   ,              78   ,                   0   ,           1018   ,         57   ,                       56   ,                   0   ,                    0   ,              255.7   ,                 179.7   ,              39.9   ,                11.8   ,            107.8   ,               11.9   ,            107.3   ,               11.9   ,                        30.7   ,               2   ,        0.8120   ,               53.0   ,                  8331   ,
2026-08-06 19:04:03 ,        1569.0   ,           1377.0   ,               89.7   ,       103.7   ,              78   ,                   0   ,           1018   ,         87   ,                       81   ,                   0   ,                    0   ,              101.5   ,                  51.0   ,              25.5   ,                11.9   ,             62.4   ,               11.9   ,             71.6   ,               11.9   ,                        60.5   ,              16   ,        0.8120   ,               51.0   ,                  8449   ,
2026-08-06 19:04:04 ,        1582.0   ,           1377.0   ,               91.0   ,       105.0   ,              78   ,                   0   ,           1018   ,         96   ,                       88   ,                   0   ,                    0   ,               95.0   ,                  45.9   ,              24.8   ,                11.9   ,             27.6   ,               12.0   ,             42.0   ,               11.9   ,                        47.2   ,              16   ,        0.7930   ,               51.0   ,                  8512   ,
2026-08-06 19:04:05 ,        1594.5   ,           1377.0   ,               90.7   ,       104.7   ,              78   ,                   0   ,           1018   ,         96   ,                       93   ,                   0   ,                    0   ,              195.7   ,                 129.7   ,              33.5   ,                11.9   ,             77.8   ,               11.9   ,             83.7   ,               11.9   ,                        33.2   ,              16   ,        0.8310   ,               50.0   ,                  8510   ,
2026-08-06 19:04:06 ,        1569.0   ,           1377.0   ,               91.3   ,       105.3   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              164.2   ,                 104.2   ,              31.4   ,                11.9   ,             62.5   ,               11.9   ,             69.7   ,               11.9   ,                        59.7   ,               2   ,        0.8000   ,               51.0   ,                  8582   ,
2026-08-06 19:04:07 ,        1569.0   ,           1377.0   ,               90.6   ,       104.6   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              196.9   ,                 134.0   ,              34.8   ,                11.9   ,             80.4   ,               11.9   ,             81.0   ,               11.9   ,                        71.6   ,              16   ,        0.8120   ,               51.0   ,                  8500   ,
2026-08-06 19:04:08 ,        1582.0   ,           1377.0   ,               90.6   ,       104.6   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              135.1   ,                  77.5   ,              27.8   ,                11.9   ,             46.5   ,               11.9   ,             60.1   ,               11.9   ,                        49.1   ,               2   ,        0.8250   ,               53.0   ,                  8496   ,
2026-08-06 19:04:09 ,        1506.0   ,           1377.0   ,               90.4   ,       104.4   ,              78   ,                   0   ,           1018   ,         76   ,                       69   ,                   0   ,                    0   ,              119.0   ,                  64.0   ,              28.7   ,                11.9   ,             38.4   ,               11.9   ,             51.2   ,               11.9   ,                        64.8   ,              16   ,        0.8000   ,               49.0   ,                  8492   ,
2026-08-06 19:04:10 ,        1569.0   ,           1377.0   ,               90.5   ,       104.5   ,              78   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,              254.0   ,                 179.3   ,              40.1   ,                11.8   ,            107.6   ,               11.9   ,            105.7   ,               11.9   ,                        92.4   ,               1   ,        0.8310   ,               51.0   ,                  8491   ,
2026-08-06 19:04:11 ,        1556.5   ,           1377.0   ,               90.8   ,       104.8   ,              78   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              130.2   ,                  76.1   ,              28.2   ,                11.9   ,             45.7   ,               11.9   ,             55.7   ,               11.9   ,                        47.4   ,               2   ,        0.8120   ,               52.0   ,                  8491   ,
2026-08-06 19:04:12 ,        1607.0   ,           1377.0   ,               91.3   ,       105.3   ,              78   ,                   0   ,           1018   ,         96   ,                       87   ,                   0   ,                    0   ,              203.1   ,                 135.8   ,              34.5   ,                11.9   ,             81.5   ,               11.9   ,             86.4   ,               11.9   ,                        33.7   ,              16   ,        0.8120   ,               51.0   ,                  8487   ,
2026-08-06 19:04:13 ,        1607.0   ,           1377.0   ,               91.1   ,       105.1   ,              79   ,                   0   ,           1018   ,         85   ,                       82   ,                   0   ,                    0   ,              263.9   ,                 187.3   ,              39.8   ,                11.8   ,            112.4   ,               11.9   ,            111.0   ,               11.9   ,                        32.7   ,               2   ,        0.8120   ,               45.0   ,                  8479   ,
2026-08-06 19:04:14 ,        1582.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1018   ,         88   ,                       84   ,                   0   ,                    0   ,               88.4   ,                  53.5   ,              26.2   ,                11.9   ,             32.1   ,               11.9   ,             48.0   ,               11.9   ,                        38.9   ,              16   ,        0.8310   ,               53.0   ,                  8480   ,
2026-08-06 19:04:15 ,        1544.0   ,           1377.0   ,               90.7   ,       104.7   ,              79   ,                   0   ,           1018   ,         94   ,                       87   ,                   0   ,                    0   ,               88.8   ,                  37.9   ,              24.3   ,                11.9   ,             22.8   ,               12.0   ,             38.8   ,               11.9   ,                        31.5   ,              16   ,        0.7930   ,               53.0   ,                  8479   ,
2026-08-06 19:04:16 ,        1620.0   ,           1377.0   ,               89.9   ,       103.9   ,              79   ,                   0   ,           1018   ,         86   ,                       84   ,                   0   ,                    0   ,              273.2   ,                  40.3   ,              24.2   ,                11.9   ,             24.2   ,               12.0   ,             40.0   ,               11.9   ,                        32.4   ,               1   ,        0.8310   ,               50.0   ,                  8480   ,
2026-08-06 19:04:17 ,        1506.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         96   ,                       88   ,                   0   ,                    0   ,               83.4   ,                  34.8   ,              24.1   ,                11.9   ,             20.9   ,               12.0   ,             37.2   ,               11.9   ,                        30.1   ,              16   ,        0.7930   ,               51.0   ,                  8479   ,
2026-08-06 19:04:18 ,        1569.0   ,           1377.0   ,               91.0   ,       105.0   ,              79   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              256.5   ,                 177.9   ,              40.2   ,                11.8   ,            106.7   ,               11.9   ,            108.9   ,               11.9   ,                        93.3   ,               2   ,        0.8000   ,               51.0   ,                  8478   ,
2026-08-06 19:04:19 ,        1569.0   ,           1377.0   ,               91.0   ,       105.0   ,              79   ,                   0   ,           1018   ,         95   ,                       90   ,                   0   ,                    0   ,               97.6   ,                  47.7   ,              25.2   ,                11.9   ,             28.6   ,               12.0   ,             43.2   ,               11.9   ,                        35.5   ,               2   ,        0.8120   ,               53.0   ,                  8479   ,
2026-08-06 19:04:20 ,        1569.0   ,           1377.0   ,               88.9   ,       102.9   ,              79   ,                   0   ,           1018   ,         68   ,                       66   ,                   0   ,                    0   ,              247.4   ,                 172.4   ,              39.2   ,                11.8   ,            103.4   ,               12.0   ,             38.7   ,               11.9   ,                        31.5   ,               2   ,        0.8120   ,               51.0   ,                  8479   ,
2026-08-06 19:04:21 ,        1582.0   ,           1377.0   ,               89.2   ,       103.2   ,              79   ,                   0   ,           1018   ,         54   ,                       53   ,                   0   ,                    0   ,              264.5   ,                 189.0   ,              40.4   ,                11.8   ,            113.4   ,               11.9   ,            110.0   ,               11.9   ,                        96.2   ,              16   ,        0.8250   ,               49.0   ,                  8479   ,
2026-08-06 19:04:22 ,        1493.0   ,           1377.0   ,               89.2   ,       103.2   ,              79   ,                   0   ,           1018   ,         95   ,                       90   ,                   0   ,                    0   ,               89.7   ,                  40.5   ,              24.8   ,                11.9   ,             24.3   ,               12.0   ,             39.9   ,               11.9   ,                        32.6   ,              16   ,        0.7810   ,               53.0   ,                  8479   ,
2026-08-06 19:04:23 ,        1569.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         94   ,                       89   ,                   0   ,                    0   ,               90.0   ,                  41.1   ,              24.5   ,                11.9   ,             24.7   ,               12.0   ,             40.2   ,               11.9   ,                        32.7   ,               2   ,        0.8120   ,               50.0   ,                  8479   ,
2026-08-06 19:04:24 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              237.0   ,                 161.6   ,              39.9   ,                11.9   ,             96.9   ,               11.9   ,             99.5   ,               11.9   ,                        86.2   ,               2   ,        0.8120   ,               52.0   ,                  8479   ,
2026-08-06 19:04:25 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1018   ,         94   ,                       90   ,                   0   ,                    0   ,              235.7   ,                 161.7   ,              39.7   ,                11.8   ,             97.0   ,               11.9   ,             98.2   ,               11.9   ,                        85.7   ,               3   ,        0.8120   ,               54.0   ,                  8480   ,
2026-08-06 19:04:26 ,        1518.5   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         96   ,                       91   ,                   0   ,                    0   ,              190.6   ,                  37.0   ,              24.2   ,                11.9   ,             22.2   ,               12.0   ,             38.2   ,               11.9   ,                        31.0   ,              16   ,        0.7930   ,               54.0   ,                  8479   ,
2026-08-06 19:04:27 ,        1594.5   ,           1377.0   ,               91.0   ,       105.0   ,              79   ,                   0   ,           1018   ,         96   ,                       93   ,                   0   ,                    0   ,              259.0   ,                 184.1   ,              39.5   ,                11.8   ,            110.5   ,               11.9   ,            108.3   ,               11.9   ,                        94.2   ,              16   ,        0.8310   ,               53.0   ,                  8480   ,
2026-08-06 19:04:28 ,        1569.0   ,           1377.0   ,               90.5   ,       104.5   ,              79   ,                   0   ,           1018   ,         95   ,                       92   ,                   0   ,                    0   ,              176.2   ,                  61.0   ,              26.8   ,                11.9   ,             36.6   ,               12.0   ,             49.6   ,               11.9   ,                        41.4   ,              16   ,        0.8120   ,               54.0   ,                  8479   ,
2026-08-06 19:04:29 ,        1506.0   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1018   ,         96   ,                       88   ,                   0   ,                    0   ,               98.1   ,                  48.0   ,              25.6   ,                11.9   ,             28.8   ,               12.0   ,             43.1   ,               11.9   ,                        35.7   ,               2   ,        0.7750   ,               54.0   ,                  8479   ,
2026-08-06 19:04:30 ,        1569.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         96   ,                       92   ,                   0   ,                    0   ,              189.7   ,                  49.6   ,              26.7   ,                11.9   ,             29.7   ,               12.0   ,             73.8   ,               11.9   ,                        61.4   ,              16   ,        0.8120   ,               53.0   ,                  8479   ,
2026-08-06 19:04:31 ,        1607.0   ,           1377.0   ,               91.1   ,       105.1   ,              79   ,                   0   ,           1018   ,         96   ,                       93   ,                   0   ,                    0   ,              255.5   ,                 185.2   ,              40.1   ,                11.8   ,            111.1   ,               11.9   ,            103.6   ,               11.9   ,                        92.9   ,               1   ,        0.8310   ,               53.0   ,                  8478   ,
2026-08-06 19:04:32 ,        1544.0   ,           1377.0   ,               90.1   ,       104.1   ,              79   ,                   0   ,           1018   ,         90   ,                       85   ,                   0   ,                    0   ,              155.0   ,                  93.4   ,              31.1   ,                11.9   ,             56.0   ,               11.9   ,             67.1   ,               11.9   ,                        41.1   ,              16   ,        0.8000   ,               51.0   ,                  8479   ,
2026-08-06 19:04:33 ,        1569.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         81   ,                       77   ,                   0   ,                    0   ,              187.4   ,                 123.0   ,              33.1   ,                11.9   ,             73.8   ,               11.9   ,             79.8   ,               11.9   ,                        68.2   ,              16   ,        0.8120   ,               53.0   ,                  8455   ,
2026-08-06 19:04:34 ,        1594.5   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1018   ,         87   ,                       84   ,                   0   ,                    0   ,               98.4   ,                  48.5   ,              25.0   ,                11.9   ,             29.1   ,               12.0   ,             43.6   ,               11.9   ,                        35.8   ,               2   ,        0.8310   ,               52.0   ,                  8462   ,
2026-08-06 19:04:35 ,        1569.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1018   ,         71   ,                       68   ,                   0   ,                    0   ,               93.9   ,                  44.6   ,              24.8   ,                11.9   ,             26.8   ,               12.0   ,             41.7   ,               11.9   ,                        34.2   ,               2   ,        0.8120   ,               53.0   ,                  8339   ,
2026-08-06 19:04:36 ,        1594.5   ,           1377.0   ,               90.3   ,       104.3   ,              79   ,                   0   ,           1018   ,         72   ,                       70   ,                   0   ,                    0   ,              152.0   ,                  92.4   ,              29.9   ,                11.9   ,             55.5   ,               11.9   ,             66.0   ,               11.9   ,                        55.3   ,              16   ,        0.8310   ,               52.0   ,                  8340   ,
2026-08-06 19:04:37 ,        1493.0   ,           1377.0   ,               89.4   ,       103.4   ,              79   ,                   0   ,           1018   ,         83   ,                       77   ,                   0   ,                    0   ,              157.9   ,                  97.4   ,              31.6   ,                11.9   ,             58.4   ,               11.9   ,             67.1   ,               11.9   ,                        57.4   ,              16   ,        0.7810   ,               48.0   ,                  8338   ,
2026-08-06 19:04:38 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1017   ,         96   ,                       91   ,                   0   ,                    0   ,              129.9   ,                  75.3   ,              28.2   ,                11.9   ,             45.2   ,               11.9   ,             55.9   ,               11.9   ,                        47.3   ,               2   ,        0.8120   ,               47.0   ,                  8335   ,
2026-08-06 19:04:39 ,        1493.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1017   ,         96   ,                       89   ,                   0   ,                    0   ,               89.1   ,                  40.0   ,              24.6   ,                11.9   ,             24.0   ,               12.0   ,             39.8   ,               11.9   ,                        32.4   ,              16   ,        0.7810   ,               44.0   ,                  8337   ,
2026-08-06 19:04:40 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1017   ,         96   ,                       92   ,                   0   ,                    0   ,              251.7   ,                  43.2   ,              24.6   ,                11.9   ,             25.9   ,               12.0   ,             41.1   ,               11.9   ,                        33.6   ,               2   ,        0.8120   ,               39.0   ,                  8337   ,
2026-08-06 19:04:41 ,        1569.0   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1017   ,         96   ,                       91   ,                   0   ,                    0   ,              102.2   ,                  52.0   ,              25.6   ,                11.9   ,             31.2   ,               12.0   ,             44.8   ,               11.9   ,                        37.2   ,               2   ,        0.8120   ,               54.0   ,                  8337   ,
2026-08-06 19:04:42 ,        1493.0   ,           1377.0   ,               90.2   ,       104.2   ,              79   ,                   0   ,           1017   ,         96   ,                       89   ,                   0   ,                    0   ,              112.9   ,                  59.8   ,              27.1   ,                11.9   ,             35.9   ,               12.0   ,             49.3   ,               11.9   ,                        41.1   ,              16   ,        0.7810   ,               51.0   ,                  8337   ,
2026-08-06 19:04:43 ,        1556.5   ,           1377.0   ,               90.3   ,       104.3   ,              79   ,                   0   ,           1017   ,         96   ,                       92   ,                   0   ,                    0   ,              192.5   ,                 125.0   ,              33.8   ,                11.9   ,             30.5   ,               12.0   ,             41.3   ,               11.9   ,                        33.8   ,              16   ,        0.8120   ,               51.0   ,                  8336   ,
2026-08-06 19:04:44 ,        1544.0   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1017   ,         95   ,                       89   ,                   0   ,                    0   ,              160.7   ,                  99.0   ,              31.4   ,                11.9   ,             59.4   ,               11.9   ,             69.2   ,               11.9   ,                        58.4   ,               2   ,        0.8000   ,               49.0   ,                  8336   ,
2026-08-06 19:04:45 ,        1556.5   ,           1377.0   ,               91.3   ,       105.3   ,              79   ,                   0   ,           1017   ,         96   ,                       90   ,                   0   ,                    0   ,               91.2   ,                  42.4   ,              24.6   ,                11.9   ,             25.4   ,               12.0   ,             40.5   ,               11.9   ,                        33.1   ,               2   ,        0.8000   ,               52.0   ,                  8337   ,
2026-08-06 19:04:46 ,        1531.0   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1017   ,         93   ,                       86   ,                   0   ,                    0   ,               95.1   ,                  44.3   ,              26.4   ,                11.9   ,             26.6   ,               12.0   ,             41.4   ,               11.9   ,                        34.6   ,               2   ,        0.7930   ,               54.0   ,                  8336   ,
2026-08-06 19:04:47 ,        1594.5   ,           1377.0   ,               91.2   ,       105.2   ,              79   ,                   0   ,           1017   ,         96   ,                       93   ,                   0   ,                    0   ,              226.6   ,                 156.5   ,              36.9   ,                11.9   ,             93.9   ,               11.9   ,             95.2   ,               11.9   ,                        82.4   ,              16   ,        0.8310   ,               53.0   ,                  8336   ,
2026-08-06 19:04:48 ,        1455.0   ,           1377.0   ,               89.5   ,       103.5   ,              79   ,                   0   ,           1017   ,         96   ,                       87   ,                   0   ,                    0   ,               99.5   ,                  48.5   ,              26.0   ,                11.9   ,             29.1   ,               12.0   ,             43.8   ,               11.9   ,                        36.2   ,              16   ,        0.7750   ,               51.0   ,                  8334   ,
2026-08-06 19:04:49 ,        1556.5   ,           1377.0   ,               90.6   ,       104.6   ,              79   ,                   0   ,           1017   ,         96   ,                       91   ,                   0   ,                    0   ,              180.7   ,                 117.7   ,              33.6   ,                11.9   ,             70.6   ,               11.9   ,             75.8   ,               11.9   ,                        65.7   ,              16   ,        0.8120   ,               53.0   ,                  8335   ,
2026-08-06 19:04:50 ,        1544.0   ,           1377.0   ,               90.6   ,       104.6   ,              79   ,                   0   ,           1017   ,         96   ,                       91   ,                   0   ,                    0   ,              237.7   ,                 164.1   ,              38.9   ,                11.8   ,             98.5   ,               11.9   ,             99.7   ,               11.9   ,                        31.7   ,              16   ,        0.8120   ,               53.0   ,                  8336   ,
2026-08-06 19:04:51 ,        1582.0   ,           1377.0   ,               91.0   ,       105.0   ,              79   ,                   0   ,           1017   ,         96   ,                       88   ,                   0   ,                    0   ,              163.0   ,                  99.8   ,              31.5   ,                11.9   ,             44.0   ,               11.9   ,             56.1   ,               11.9   ,                        47.0   ,              16   ,        0.8000   ,               52.0   ,                  8336   ,
2026-08-06 19:04:52 ,        1607.0   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1017   ,         95   ,                       87   ,                   0   ,                    0   ,              204.6   ,                 137.0   ,              35.1   ,                11.9   ,             82.2   ,               11.9   ,             86.7   ,               11.9   ,                        74.4   ,               2   ,        0.8120   ,               52.0   ,                  8336   ,
2026-08-06 19:04:53 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1017   ,         92   ,                       88   ,                   0   ,                    0   ,              223.6   ,                 154.1   ,              36.9   ,                11.8   ,             92.4   ,               11.9   ,             93.6   ,               11.9   ,                        81.3   ,               2   ,        0.8120   ,               52.0   ,                  8336   ,
2026-08-06 19:04:54 ,        1531.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1017   ,         84   ,                       78   ,                   0   ,                    0   ,               87.2   ,                  38.8   ,              24.4   ,                11.9   ,             23.3   ,               12.0   ,             38.9   ,               11.9   ,                        31.7   ,               2   ,        0.7810   ,               52.0   ,                  8336   ,
2026-08-06 19:04:55 ,        1569.0   ,           1377.0   ,               90.5   ,       104.5   ,              79   ,                   0   ,           1017   ,         91   ,                       86   ,                   0   ,                    0   ,              256.9   ,                 180.7   ,              40.4   ,                11.8   ,            108.4   ,               11.9   ,             39.4   ,               11.9   ,                        32.1   ,               2   ,        0.8120   ,               46.0   ,                  8336   ,
2026-08-06 19:04:56 ,        1569.0   ,           1377.0   ,               89.4   ,       103.4   ,              79   ,                   0   ,           1017   ,         59   ,                       58   ,                   0   ,                    0   ,              168.4   ,                  53.2   ,              31.8   ,                11.9   ,             62.9   ,               11.9   ,             71.1   ,               11.9   ,                        60.5   ,              16   ,        0.8120   ,               48.0   ,                  8336   ,
2026-08-06 19:04:57 ,        1569.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1017   ,         90   ,                       86   ,                   0   ,                    0   ,              176.2   ,                 113.5   ,              31.9   ,                11.9   ,             68.1   ,               11.9   ,             75.5   ,               11.9   ,                        38.0   ,              16   ,        0.8120   ,               52.0   ,                  8335   ,
2026-08-06 19:04:58 ,        1455.0   ,           1377.0   ,               90.4   ,       104.4   ,              79   ,                   0   ,           1017   ,         95   ,                       86   ,                   0   ,                    0   ,               99.9   ,                  48.6   ,              26.2   ,                11.9   ,             29.2   ,               12.0   ,             43.9   ,               11.9   ,                        36.3   ,              16   ,        0.7620   ,               51.0   ,                  8332   ,
2026-08-06 19:04:59 ,        1569.0   ,           1377.0   ,               89.7   ,       103.7   ,              79   ,                   0   ,           1017   ,         95   ,                       92   ,                   0   ,                    0   ,              120.1   ,                  64.9   ,              27.3   ,                11.9   ,             39.0   ,               11.9   ,             53.2   ,               11.9   ,                        43.7   ,              16   ,        0.8120   ,               48.0   ,                  8335   ,
2026-08-06 19:05:00 ,        1569.0   ,           1377.0   ,               90.8   ,       104.8   ,              79   ,                   0   ,           1017   ,         96   ,                       92   ,                   0   ,                    0   ,              162.2   ,                 102.7   ,              31.7   ,                11.9   ,             61.6   ,               11.9   ,             68.1   ,               11.9   ,                        59.0   ,               2   ,        0.8120   ,               54.0   ,                  8335   ,
2026-08-06 19:05:01 ,        1442.5   ,           1377.0   ,               90.2   ,       104.2   ,              79   ,                   0   ,           1017   ,         96   ,                       85   ,                   0   ,                    0   ,              215.0   ,                  35.7   ,              24.4   ,                11.9   ,             21.4   ,               12.0   ,             37.7   ,               11.9   ,                        30.6   ,              16   ,        0.7750   ,               53.0   ,                  8336   ,
2026-08-06 19:05:02 ,        1531.0   ,           1377.0   ,               90.0   ,       104.0   ,              79   ,                   0   ,           1017   ,         95   ,                       91   ,                   0   ,                    0   ,               88.7   ,                  38.8   ,              25.8   ,                11.9   ,             23.3   ,               12.0   ,             39.0   ,               11.9   ,                        32.3   ,              16   ,        0.8000   ,               53.0   ,                  8335   ,
2026-08-06 19:05:03 ,        1594.5   ,           1377.0   ,               90.9   ,       104.9   ,              79   ,                   0   ,           1017   ,         84   ,                       82   ,                   0   ,                    0   ,              269.2   ,                 193.8   ,              40.1   ,                11.9   ,             25.2   ,               12.0   ,             40.5   ,               11.9   ,                        33.0   ,               1   ,        0.8310   ,               53.0   ,                  8335   ,
